Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand,Value_Score,Cluster,Cluster_Label
"Tecno Pova 3 (Magic Skin Black, 64 GB)","₹7,299",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.3,6.0,64.0,16.71,32.0,5.0,6000.0,0.0,7299.0,Tecno,4.932182490752158,0.0,Value King
"Tecno Pova 3 (Magic Skin Black, 128 GB)","₹6,499",2 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,2.0,32.0,16.56,13.0,5.0,4000.0,0.0,6499.0,Tecno,1.230958609016772,1.0,Budget Workhorse
"Tecno Pova 3 (Magic Skin Black, 256 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,6.0,64.0,16.94,108.0,16.0,6000.0,0.0,8999.0,Tecno,4.000444493832648,0.0,Value King
"Tecno Pova 4 (Mystery White, 64 GB)","₹7,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.94,32.0,5.0,5000.0,0.0,7499.0,Tecno,2.0002667022269636,1.0,Budget Workhorse
"Tecno Pova 4 (Mystery White, 128 GB)","₹8,699",8 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,8.0,64.0,16.76,64.0,8.0,6000.0,0.0,8699.0,Tecno,5.517875617887113,0.0,Value King
"Tecno Pova 4 (Mystery White, 256 GB)","₹6,699",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.51,8.0,5.0,6000.0,0.0,6699.0,Tecno,3.582624272279445,1.0,Budget Workhorse
"Tecno Pova 4 (Meta Black, 128 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,128.0,16.51,32.0,5.0,5000.0,0.0,7999.0,Tecno,3.750468808601075,0.0,Value King
"Tecno Pova 4 (Meta Black, 256 GB)","₹6,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,4.0,64.0,16.56,13.0,8.0,4000.0,0.0,6499.0,Tecno,2.461917218033544,1.0,Budget Workhorse
"Tecno Pova 4 (Dark Illusion, 64 GB)","₹6,699",4 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,32.0,16.56,13.0,5.0,6000.0,0.0,6699.0,Tecno,3.582624272279445,1.0,Budget Workhorse
"Tecno Pova 4 (Dark Illusion, 128 GB)","₹9,699",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,6.0,128.0,17.02,50.0,8.0,5000.0,0.0,9699.0,Tecno,3.093102381688834,0.0,Value King
"Tecno Pova 4 (Dark Illusion, 256 GB)","₹7,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,16.51,32.0,8.0,5000.0,0.0,7499.0,Tecno,2.6670222696359516,1.0,Budget Workhorse
"Tecno Pova 4 (Pearl White, 256 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.51,8.0,8.0,5000.0,0.0,6699.0,Tecno,1.4927601134497686,1.0,Budget Workhorse
"Tecno Pova 4 (Atlantic Blue, 128 GB)","₹7,499",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.71,32.0,5.0,5160.0,0.0,7499.0,Tecno,4.128550473396452,0.0,Value King
"Tecno Pova 4 (Atlantic Blue, 256 GB)","₹6,299",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,3.0,32.0,16.94,8.0,8.0,6000.0,0.0,6299.0,Tecno,2.857596443879981,1.0,Budget Workhorse
"Tecno Pova 4 (Magnet Black, 64 GB)","₹7,299",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,17.02,50.0,5.0,5000.0,0.0,7299.0,Tecno,4.110152075626798,0.0,Value King
"Tecno Pova 4 (Magnet Black, 256 GB)","₹9,299",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.0,8.0,64.0,16.76,108.0,8.0,6000.0,0.0,9299.0,Tecno,5.161845359716098,0.0,Value King
"Tecno Pova 4 (Midnight Blue, 64 GB)","₹6,299",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.94,8.0,8.0,6000.0,0.0,6299.0,Tecno,1.9050642959199873,1.0,Budget Workhorse
"Tecno Pova 4 (Midnight Blue, 128 GB)","₹9,499",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.07 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,6.0,64.0,17.07,50.0,16.0,5000.0,0.0,9499.0,Tecno,3.1582271818086114,0.0,Value King
"Tecno Pova 4 (Midnight Blue, 256 GB)","₹6,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,64.0,16.94,8.0,5.0,4000.0,0.0,6999.0,Tecno,1.7145306472353192,1.0,Budget Workhorse
"Tecno Pova 4 (Cryolite Blue, 64 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,64.0,16.71,8.0,8.0,5000.0,0.0,5999.0,Tecno,2.5004167361226872,1.0,Budget Workhorse
"Tecno Pova 4 (Cryolite Blue, 256 GB)","₹9,499",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB17.07 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,8.0,256.0,17.07,50.0,16.0,5000.0,0.0,9499.0,Tecno,4.210969575744815,0.0,Value King
"Lava Blaze 2 (Cyber Yellow, 64 GB)","₹7,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,6.0,64.0,16.94,50.0,5.0,5000.0,0.0,7299.0,Lava,4.110152075626798,0.0,Value King
"Lava Blaze 2 (Cyber Yellow, 256 GB)","₹9,299",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,17.07,50.0,13.0,5160.0,0.0,9299.0,Lava,3.3293902570168834,0.0,Value King
"Lava Blaze 2 (Granite Black, 128 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.6,4.0,64.0,16.94,13.0,8.0,5000.0,0.0,7499.0,Lava,2.6670222696359516,1.0,Budget Workhorse
"Lava Blaze 2 (Granite Black, 256 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,2.0,64.0,16.56,8.0,5.0,6000.0,0.0,6699.0,Lava,1.7913121361397224,1.0,Budget Workhorse
"Lava Blaze 2 (Deep Purple, 64 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,3.0,64.0,16.94,8.0,8.0,5500.0,0.0,5999.0,Lava,2.750458409734956,1.0,Budget Workhorse
"Lava Blaze 2 (Deep Purple, 128 GB)","₹5,999",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,3.0,32.0,16.71,8.0,5.0,5000.0,0.0,5999.0,Lava,2.5004167361226872,1.0,Budget Workhorse
"Lava Blaze 2 (Deep Purple, 256 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,16.94,32.0,8.0,5000.0,0.0,8499.0,Lava,2.3532180256500763,1.0,Budget Workhorse
"Lava Blaze 2 (Rose Gold, 128 GB)","₹7,299",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,16.71,13.0,5.0,5000.0,0.0,7299.0,Lava,4.110152075626798,0.0,Value King
"Lava Blaze 2 (Rose Gold, 256 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.71,8.0,8.0,5500.0,0.0,6699.0,Lava,1.6420361247947455,1.0,Budget Workhorse
"Lava Blaze 2 (Starlight Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,16.94,32.0,8.0,5000.0,0.0,8499.0,Lava,2.3532180256500763,1.0,Budget Workhorse
"Lava Blaze 2 (Starlight Black, 128 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.56,8.0,8.0,5500.0,0.0,5999.0,Lava,2.750458409734956,1.0,Budget Workhorse
"Lava Blaze 2 (Starlight Black, 256 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,17.02,32.0,8.0,5000.0,0.0,8499.0,Lava,3.5298270384751147,0.0,Value King
"Lava Blaze 2 (Glass Green, 64 GB)","₹6,699",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,4.0,64.0,16.71,8.0,5.0,4000.0,0.0,6699.0,Lava,2.38841618151963,1.0,Budget Workhorse
"Lava Blaze 2 (Glass Green, 128 GB)","₹9,499",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.94,64.0,8.0,6000.0,0.0,9499.0,Lava,3.789872618170334,0.0,Value King
"Lava Blaze 2 (Glass Green, 256 GB)","₹9,799",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,17.17,50.0,8.0,5000.0,0.0,9799.0,Lava,2.041024594346362,1.0,Budget Workhorse
"Lava Blaze 2 (Glass Silver, 128 GB)","₹8,699",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,17.07,108.0,13.0,5160.0,0.0,8699.0,Lava,3.5590297735371883,0.0,Value King
"Lava Blaze 2 (Glass Silver, 256 GB)","₹8,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,4.0,64.0,17.02,13.0,8.0,6000.0,0.0,8299.0,Lava,2.891914688516689,1.0,Budget Workhorse
"Lava Blaze 2 (Cosmic Grey, 128 GB)","₹8,499",3 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,3.0,128.0,16.94,13.0,5.0,6000.0,0.0,8499.0,Lava,2.1178962230850686,1.0,Budget Workhorse
"Lava Blaze 2 (Cosmic Grey, 256 GB)","₹7,299",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.71,50.0,5.0,5000.0,0.0,7299.0,Lava,4.110152075626798,0.0,Value King
"Lava Blaze 2 (Glass Black, 64 GB)","₹6,299",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,64.0,16.51,13.0,8.0,5000.0,0.0,6299.0,Lava,2.381330369899984,1.0,Budget Workhorse
"Lava Blaze 2 (Glass Black, 256 GB)","₹6,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,64.0,16.94,13.0,5.0,5500.0,0.0,6999.0,Lava,2.357479639948564,1.0,Budget Workhorse
"Lava Blaze 2 (Glass Blue, 64 GB)","₹7,699",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.4,3.0,64.0,16.94,32.0,8.0,5000.0,0.0,7699.0,Lava,1.9483049746720353,1.0,Budget Workhorse
"Lava Blaze 2 (Glass Blue, 256 GB)","₹7,299",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,16.71,13.0,8.0,6000.0,0.0,7299.0,Lava,4.932182490752158,0.0,Value King
"Lava Blaze 2 (Electric Blue, 128 GB)","₹9,799",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,4.0,128.0,17.02,50.0,13.0,5160.0,0.0,9799.0,Lava,2.1063373813654453,1.0,Budget Workhorse
"Lava Blaze 2 (Electric Blue, 256 GB)","₹8,299",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,16.51,13.0,8.0,5000.0,0.0,8299.0,Lava,2.4099289070972407,1.0,Budget Workhorse
"Lava Blaze 2 (Arctic White, 64 GB)","₹9,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.94,50.0,8.0,5000.0,0.0,9299.0,Lava,3.2261533498225616,0.0,Value King
"Lava Blaze 2 (Arctic White, 128 GB)","₹9,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 32MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,8.0,128.0,16.76,64.0,32.0,5000.0,0.0,9999.0,Lava,4.000400040004,0.0,Value King
"Lava Blaze 2 (Arctic White, 256 GB)","₹8,699",6 GB RAM | 256 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.8,6.0,256.0,17.02,64.0,8.0,5160.0,0.0,8699.0,Lava,3.5590297735371883,0.0,Value King
"Lava Blaze 2 (Mint Teal, 64 GB)","₹8,299",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,3.0,64.0,16.71,13.0,5.0,5000.0,0.0,8299.0,Lava,1.8074466803229305,1.0,Budget Workhorse
"Lava Blaze 2 (Mint Teal, 128 GB)","₹9,299",8 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.07 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,64.0,17.07,50.0,8.0,5160.0,0.0,9299.0,Lava,4.4391870093558445,0.0,Value King
"Lava Blaze 2 (Mint Teal, 256 GB)","₹7,499",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,3.0,64.0,16.51,50.0,5.0,6000.0,0.0,7499.0,Lava,2.400320042672356,1.0,Budget Workhorse
"Lava Z3 (Cyber Yellow, 64 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,32.0,16.71,8.0,5.0,5000.0,0.0,5999.0,Lava,1.666944490748458,1.0,Budget Workhorse
"Lava Z3 (Cyber Yellow, 128 GB)","₹6,499",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,64.0,16.56,13.0,8.0,5000.0,0.0,6499.0,Lava,1.5386982612709648,1.0,Budget Workhorse
"Lava Z3 (Cyber Yellow, 256 GB)","₹5,999",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,32.0,16.51,8.0,8.0,5000.0,0.0,5999.0,Lava,3.333888981496916,1.0,Budget Workhorse
"Lava Z3 (Granite Black, 64 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.51,13.0,5.0,6000.0,0.0,6699.0,Lava,1.7913121361397224,1.0,Budget Workhorse
"Lava Z3 (Granite Black, 256 GB)","₹9,499",4 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,17.02,50.0,13.0,5160.0,0.0,9499.0,Lava,2.1728603010843246,1.0,Budget Workhorse
"Lava Z3 (Deep Purple, 256 GB)","₹9,699",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 32MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,8.0,128.0,16.76,64.0,32.0,5000.0,0.0,9699.0,Lava,4.124136508918445,0.0,Value King
"Lava Z3 (Rose Gold, 128 GB)","₹7,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,17.02,13.0,5.0,6000.0,0.0,7499.0,Lava,4.800640085344712,0.0,Value King
"Lava Z3 (Rose Gold, 256 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,6.0,128.0,17.02,32.0,8.0,6000.0,0.0,7999.0,Lava,4.50056257032129,0.0,Value King
"Lava Z3 (Starlight Black, 64 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,64.0,16.56,13.0,8.0,5000.0,0.0,6699.0,Lava,1.4927601134497686,1.0,Budget Workhorse
"Lava Z3 (Starlight Black, 128 GB)","₹6,699",4 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,4.0,32.0,16.56,8.0,8.0,4000.0,0.0,6699.0,Lava,2.38841618151963,1.0,Budget Workhorse
"Lava Z3 (Starlight Black, 256 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.71,13.0,8.0,6000.0,0.0,8299.0,Lava,4.337872032775033,0.0,Value King
"Lava Z3 (Glass Green, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.76,64.0,13.0,5160.0,0.0,8999.0,Lava,3.4403822646960776,0.0,Value King
"Lava Z3 (Glass Green, 256 GB)","₹7,299",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,17.02,50.0,5.0,6000.0,0.0,7299.0,Lava,4.932182490752158,0.0,Value King
"Lava Z3 (Glass Silver, 64 GB)","₹6,699",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.51,13.0,8.0,5000.0,0.0,6699.0,Lava,2.985520226899537,1.0,Budget Workhorse
"Lava Z3 (Glass Silver, 128 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,16.94,50.0,8.0,5160.0,0.0,7999.0,Lava,2.58032254031754,1.0,Budget Workhorse
"Lava Z3 (Glass Silver, 256 GB)","₹8,699",6 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,256.0,17.02,108.0,8.0,6000.0,0.0,8699.0,Lava,4.1384067134153355,0.0,Value King
"Lava Z3 (Cosmic Grey, 64 GB)","₹6,699",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,64.0,16.51,13.0,8.0,5500.0,0.0,6699.0,Lava,2.4630541871921183,1.0,Budget Workhorse
"Lava Z3 (Cosmic Grey, 128 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,6.0,64.0,16.51,50.0,5.0,5160.0,0.0,8299.0,Lava,3.7305699481865284,0.0,Value King
